timestamp,value
2014-02-21 17:12:00,3.24
2014-02-21 17:17:00,4.676
2014-02-21 17:22:00,2.838
2014-02-21 17:27:00,2.938
2014-02-21 17:32:00,3.122
2014-02-21 17:37:00,2.814
2014-02-21 17:42:00,4.328
2014-02-21 17:47:00,2.056
2014-02-21 17:52:00,2.39
2014-02-21 17:57:00,2.23
2014-02-21 18:02:00,2.456
2014-02-21 18:07:00,2.078
2014-02-21 18:12:00,2.6
2014-02-21 18:17:00,3.194
2014-02-21 18:22:00,2.412
2014-02-21 18:27:00,2.106
2014-02-21 18:32:00,2.412
2014-02-21 18:37:00,2.152
2014-02-21 18:42:00,2.494
2014-02-21 18:47:00,2.22
2014-02-21 18:52:00,2.484
2014-02-21 18:57:00,2.206
2014-02-21 19:02:00,2.484
2014-02-21 19:07:00,2.266
2014-02-21 19:12:00,3.916
2014-02-21 19:17:00,2.128
2014-02-21 19:22:00,2.516
2014-02-21 19:27:00,2.14
2014-02-21 19:32:00,2.428
2014-02-21 19:37:00,2.162
2014-02-21 19:42:00,2.444
2014-02-21 19:47:00,2.156
2014-02-21 19:52:00,2.494
2014-02-21 19:57:00,2.234
2014-02-21 20:02:00,2.444
2014-02-21 20:07:00,2.256
2014-02-21 20:12:00,3.734
2014-02-21 20:17:00,2.106
2014-02-21 20:22:00,2.384
2014-02-21 20:27:00,2.088
2014-02-21 20:32:00,2.388
2014-02-21 20:37:00,2.112
2014-02-21 20:42:00,2.406
2014-02-21 20:47:00,2.14
2014-02-21 20:52:00,2.412
2014-02-21 20:57:00,2.166
2014-02-21 21:02:00,2.418
2014-02-21 21:07:00,2.134
2014-02-21 21:12:00,3.766
2014-02-21 21:17:00,2.084
2014-02-21 21:22:00,3.15
2014-02-21 21:27:00,3.55
2014-02-21 21:32:00,2.34
2014-02-21 21:37:00,2.026
2014-02-21 21:42:00,2.344
2014-02-21 21:47:00,2.09
2014-02-21 21:52:00,2.362
2014-02-21 21:57:00,3.762
2014-02-21 22:02:00,2.294
2014-02-21 22:07:00,2.034
2014-02-21 22:12:00,2.29
2014-02-21 22:17:00,2.022
2014-02-21 22:22:00,4.276
2014-02-21 22:27:00,2.028
2014-02-21 22:32:00,2.3
2014-02-21 22:37:00,2.056
2014-02-21 22:42:00,25.524
2014-02-21 22:47:00,64.198
2014-02-21 22:52:00,52.666
2014-02-21 22:57:00,25.48
2014-02-21 23:02:00,70.672
2014-02-21 23:07:00,53.742
2014-02-21 23:12:00,28.498
2014-02-21 23:17:00,5.766
2014-02-21 23:22:00,3.05
2014-02-21 23:27:00,2.462
2014-02-21 23:32:00,4.024
2014-02-21 23:37:00,67.204
2014-02-21 23:42:00,53.142
2014-02-21 23:47:00,42.572
2014-02-21 23:52:00,57.86
2014-02-21 23:57:00,75.246
2014-02-22 00:02:00,99.668
2014-02-22 00:07:00,70.582
2014-02-22 00:12:00,28.51
2014-02-22 00:17:00,2.45
2014-02-22 00:22:00,2.884
2014-02-22 00:27:00,38.874
2014-02-22 00:32:00,61.258
2014-02-22 00:37:00,53.484
2014-02-22 00:42:00,29.218
2014-02-22 00:47:00,4.508
2014-02-22 00:52:00,3.896
2014-02-22 00:57:00,3.266
2014-02-22 01:02:00,5.344
2014-02-22 01:07:00,2.876
2014-02-22 01:12:00,3.322
2014-02-22 01:17:00,3.134
2014-02-22 01:22:00,4.7
2014-02-22 01:27:00,14.384
2014-02-22 01:32:00,8.658
2014-02-22 01:37:00,4.75
2014-02-22 01:42:00,4.684
2014-02-22 01:47:00,5.374
2014-02-22 01:52:00,4.708
2014-02-22 01:57:00,5.762
2014-02-22 02:02:00,4.334
2014-02-22 02:07:00,3.784
2014-02-22 02:12:00,4.34
2014-02-22 02:17:00,5.27
2014-02-22 02:22:00,4.092
2014-02-22 02:27:00,5.148
2014-02-22 02:32:00,3.55
2014-02-22 02:37:00,3.15
2014-02-22 02:42:00,4.684
2014-02-22 02:47:00,2.242
2014-02-22 02:52:00,2.596
2014-02-22 02:57:00,2.344
2014-02-22 03:02:00,2.64
2014-02-22 03:07:00,2.384
2014-02-22 03:12:00,2.616
2014-02-22 03:17:00,2.5
2014-02-22 03:22:00,3.81
2014-02-22 03:27:00,2.244
2014-02-22 03:32:00,2.522
2014-02-22 03:37:00,2.206
2014-02-22 03:42:00,2.478
2014-02-22 03:47:00,2.184
2014-02-22 03:52:00,2.49
2014-02-22 03:57:00,2.278
2014-02-22 04:02:00,2.512
2014-02-22 04:07:00,3.496
2014-02-22 04:12:00,2.516
2014-02-22 04:17:00,2.284
2014-02-22 04:22:00,2.572
2014-02-22 04:27:00,2.3
2014-02-22 04:32:00,2.59
2014-02-22 04:37:00,2.21
2014-02-22 04:42:00,2.45
2014-02-22 04:47:00,2.006
2014-02-22 04:52:00,2.306
2014-02-22 04:57:00,2.044
2014-02-22 05:02:00,2.34
2014-02-22 05:07:00,2.1
2014-02-22 05:12:00,2.374
2014-02-22 05:17:00,2.126
2014-02-22 05:22:00,3.642
2014-02-22 05:27:00,2.09
2014-02-22 05:32:00,2.372
2014-02-22 05:37:00,2.134
2014-02-22 05:42:00,2.356
2014-02-22 05:47:00,2.026
2014-02-22 05:52:00,2.35
2014-02-22 05:57:00,2.056
2014-02-22 06:02:00,2.258
2014-02-22 06:07:00,3.382
2014-02-22 06:12:00,2.29
2014-02-22 06:17:00,2.004
2014-02-22 06:22:00,2.306
2014-02-22 06:27:00,2.04
2014-02-22 06:32:00,2.334
2014-02-22 06:37:00,2.072
2014-02-22 06:42:00,2.322
2014-02-22 06:47:00,2.056
2014-02-22 06:52:00,2.334
2014-02-22 06:57:00,2.154
2014-02-22 07:02:00,2.366
2014-02-22 07:07:00,2.09
2014-02-22 07:12:00,2.31
2014-02-22 07:17:00,3.312
2014-02-22 07:22:00,2.326
2014-02-22 07:27:00,2.05
2014-02-22 07:32:00,2.384
2014-02-22 07:37:00,2.094
2014-02-22 07:42:00,2.406
2014-02-22 07:47:00,2.094
2014-02-22 07:52:00,2.39
2014-02-22 07:57:00,2.158
2014-02-22 08:02:00,2.412
2014-02-22 08:07:00,3.144
2014-02-22 08:12:00,2.744
2014-02-22 08:17:00,2.112
2014-02-22 08:22:00,2.4
2014-02-22 08:27:00,2.138
2014-02-22 08:32:00,2.44
2014-02-22 08:37:00,2.134
2014-02-22 08:42:00,2.434
2014-02-22 08:47:00,2.14
2014-02-22 08:52:00,2.466
2014-02-22 08:57:00,2.278
2014-02-22 09:02:00,2.456
2014-02-22 09:07:00,2.366
2014-02-22 09:12:00,3.528
2014-02-22 09:17:00,2.488
2014-02-22 09:22:00,2.36
2014-02-22 09:27:00,2.046
2014-02-22 09:32:00,2.36
2014-02-22 09:37:00,2.05
2014-02-22 09:42:00,2.366
2014-02-22 09:47:00,2.06
2014-02-22 09:52:00,2.362
2014-02-22 09:57:00,2.066
2014-02-22 10:02:00,2.34
2014-02-22 10:07:00,2.072
2014-02-22 10:12:00,2.34
2014-02-22 10:17:00,2.538
2014-02-22 10:22:00,3.18
2014-02-22 10:27:00,2.076
2014-02-22 10:32:00,2.296
2014-02-22 10:37:00,2.026
2014-02-22 10:42:00,2.35
2014-02-22 10:47:00,2.056
2014-02-22 10:52:00,2.534
2014-02-22 10:57:00,2.05
2014-02-22 11:02:00,2.338
2014-02-22 11:07:00,2.006
2014-02-22 11:12:00,3.544
2014-02-22 11:17:00,2.006
2014-02-22 11:22:00,2.326
2014-02-22 11:27:00,2.084
2014-02-22 11:32:00,2.378
2014-02-22 11:37:00,2.122
2014-02-22 11:42:00,2.39
2014-02-22 11:47:00,2.094
2014-02-22 11:52:00,2.388
2014-02-22 11:57:00,2.166
2014-02-22 12:02:00,2.4
2014-02-22 12:07:00,2.156
2014-02-22 12:12:00,3.698
2014-02-22 12:17:00,2.11
2014-02-22 12:22:00,2.4
2014-02-22 12:27:00,2.128
2014-02-22 12:32:00,2.412
2014-02-22 12:37:00,2.116
2014-02-22 12:42:00,2.394
2014-02-22 12:47:00,2.122
2014-02-22 12:52:00,2.444
2014-02-22 12:57:00,2.194
2014-02-22 13:02:00,2.428
2014-02-22 13:07:00,2.128
2014-02-22 13:12:00,2.378
2014-02-22 13:17:00,2.078
2014-02-22 13:22:00,3.716
2014-02-22 13:27:00,2.096
2014-02-22 13:32:00,2.428
2014-02-22 13:37:00,2.102
2014-02-22 13:42:00,2.388
2014-02-22 13:47:00,2.074
2014-02-22 13:52:00,2.34
2014-02-22 13:57:00,2.118
2014-02-22 14:02:00,2.39
2014-02-22 14:07:00,2.102
2014-02-22 14:12:00,2.384
2014-02-22 14:17:00,3.388
2014-02-22 14:22:00,2.4
2014-02-22 14:27:00,2.05
2014-02-22 14:32:00,2.356
2014-02-22 14:37:00,2.056
2014-02-22 14:42:00,2.356
2014-02-22 14:47:00,2.09
2014-02-22 14:52:00,2.35
2014-02-22 14:57:00,2.166
2014-02-22 15:02:00,2.434
2014-02-22 15:07:00,2.16
2014-02-22 15:12:00,2.412
2014-02-22 15:17:00,2.138
2014-02-22 15:22:00,3.728
2014-02-22 15:27:00,2.122
2014-02-22 15:32:00,2.384
2014-02-22 15:37:00,2.11
2014-02-22 15:42:00,2.418
2014-02-22 15:47:00,2.116
2014-02-22 15:52:00,2.4
2014-02-22 15:57:00,2.166
2014-02-22 16:02:00,2.338
2014-02-22 16:07:00,2.088
2014-02-22 16:12:00,2.266
2014-02-22 16:17:00,3.316
2014-02-22 16:22:00,2.444
2014-02-22 16:27:00,1.91
2014-02-22 16:32:00,2.208
2014-02-22 16:37:00,1.942
2014-02-22 16:42:00,2.212
2014-02-22 16:47:00,1.938
2014-02-22 16:52:00,2.216
2014-02-22 16:57:00,1.976
2014-02-22 17:02:00,2.256
2014-02-22 17:07:00,1.984
2014-02-22 17:12:00,2.272
2014-02-22 17:17:00,1.966
2014-02-22 17:22:00,3.624
2014-02-22 17:27:00,2.032
2014-02-22 17:32:00,2.266
2014-02-22 17:37:00,1.96
2014-02-22 17:42:00,2.25
2014-02-22 17:47:00,1.956
2014-02-22 17:52:00,2.272
2014-02-22 17:57:00,2.028
2014-02-22 18:02:00,2.276
2014-02-22 18:07:00,2.01
2014-02-22 18:12:00,2.288
2014-02-22 18:17:00,3.224
2014-02-22 18:22:00,2.306
2014-02-22 18:27:00,2.056
2014-02-22 18:32:00,2.246
2014-02-22 18:37:00,2.004
2014-02-22 18:42:00,2.306
2014-02-22 18:47:00,2.044
2014-02-22 18:52:00,2.356
2014-02-22 18:57:00,2.134
2014-02-22 19:02:00,2.366
2014-02-22 19:07:00,2.116
2014-02-22 19:12:00,2.368
2014-02-22 19:17:00,3.35
2014-02-22 19:22:00,2.366
2014-02-22 19:27:00,2.096
2014-02-22 19:32:00,2.326
2014-02-22 19:37:00,2.034
2014-02-22 19:42:00,2.316
2014-02-22 19:47:00,2.022
2014-02-22 19:52:00,2.356
2014-02-22 19:57:00,2.084
2014-02-22 20:02:00,2.3
2014-02-22 20:07:00,2.084
2014-02-22 20:12:00,2.35
2014-02-22 20:17:00,2.31
2014-02-22 20:22:00,2.25
2014-02-22 20:27:00,1.984
2014-02-22 20:32:00,2.264
2014-02-22 20:37:00,2.044
2014-02-22 20:42:00,2.356
2014-02-22 20:47:00,2.062
2014-02-22 20:52:00,2.344
2014-02-22 20:57:00,2.078
2014-02-22 21:02:00,2.29
2014-02-22 21:07:00,2.04
2014-02-22 21:12:00,2.508
2014-02-22 21:17:00,1.966
2014-02-22 21:22:00,2.256
2014-02-22 21:27:00,2.006
2014-02-22 21:32:00,2.266
2014-02-22 21:37:00,1.984
2014-02-22 21:42:00,2.316
2014-02-22 21:47:00,2.05
2014-02-22 21:52:00,2.408
2014-02-22 21:57:00,3.5
2014-02-22 22:02:00,2.216
2014-02-22 22:07:00,1.956
2014-02-22 22:12:00,2.228
2014-02-22 22:17:00,1.952
2014-02-22 22:22:00,3.572
2014-02-22 22:27:00,1.894
2014-02-22 22:32:00,2.212
2014-02-22 22:37:00,1.96
2014-02-22 22:42:00,2.2
2014-02-22 22:47:00,1.972
2014-02-22 22:52:00,2.212
2014-02-22 22:57:00,2.028
2014-02-22 23:02:00,2.234
2014-02-22 23:07:00,1.968
2014-02-22 23:12:00,3.6
2014-02-22 23:17:00,2.006
2014-02-22 23:22:00,2.286
2014-02-22 23:27:00,2.038
2014-02-22 23:32:00,2.3
2014-02-22 23:37:00,1.988
2014-02-22 23:42:00,2.262
2014-02-22 23:47:00,2.012
2014-02-22 23:52:00,2.322
2014-02-22 23:57:00,2.106
